X,CH1,Start,Increment
Sequence,VOLT,-6.00E+0,1.00E-2
0,6.80E+0
1,6.68E+0
2,6.80E+0
3,6.68E+0
4,6.68E+0
5,6.76E+0
6,6.68E+0
7,6.80E+0
8,6.72E+0
9,6.80E+0
10,6.76E+0
11,6.68E+0
12,6.68E+0
13,6.80E+0
14,6.76E+0
15,6.68E+0
16,6.76E+0
17,6.68E+0
18,6.68E+0
19,6.80E+0
20,6.76E+0
21,6.68E+0
22,6.76E+0
23,6.68E+0
24,6.68E+0
25,6.80E+0
26,6.80E+0
27,6.68E+0
28,6.76E+0
29,6.68E+0
30,6.80E+0
31,6.68E+0
32,6.68E+0
33,6.80E+0
34,6.76E+0
35,6.68E+0
36,6.76E+0
37,6.68E+0
38,6.68E+0
39,6.80E+0
40,6.76E+0
41,6.68E+0
42,6.68E+0
43,6.80E+0
44,6.76E+0
45,6.68E+0
46,6.68E+0
47,6.80E+0
48,6.68E+0
49,6.80E+0
50,6.76E+0
51,9.20E-1
52,1.52E+0
53,6.80E-1
54,1.40E+0
55,6.80E-1
56,7.20E-1
57,1.44E+0
58,1.36E+0
59,6.80E+0
60,6.76E+0
61,6.68E+0
62,6.76E+0
63,6.68E+0
64,6.68E+0
65,6.80E+0
66,6.68E+0
67,6.80E+0
68,6.76E+0
69,6.68E+0
70,6.68E+0
71,6.80E+0
72,6.68E+0
73,6.80E+0
74,6.76E+0
75,6.68E+0
76,6.76E+0
77,6.68E+0
78,6.68E+0
79,6.80E+0
80,6.68E+0
81,6.76E+0
82,6.76E+0
83,6.68E+0
84,6.76E+0
85,6.68E+0
86,6.76E+0
87,6.68E+0
88,6.76E+0
89,6.68E+0
90,6.68E+0
91,6.80E+0
92,6.76E+0
93,6.68E+0
94,6.76E+0
95,6.68E+0
96,6.76E+0
97,6.68E+0
98,6.76E+0
99,6.68E+0
100,6.76E+0
101,6.68E+0
102,6.76E+0
103,6.68E+0
104,6.68E+0
105,6.80E+0
106,6.76E+0
107,6.68E+0
108,6.80E+0
109,6.68E+0
110,6.76E+0
111,6.68E+0
112,6.76E+0
113,6.68E+0
114,6.80E+0
115,6.68E+0
116,6.68E+0
117,6.80E+0
118,6.72E+0
119,6.80E+0
120,6.72E+0
121,6.80E+0
122,6.68E+0
123,6.76E+0
124,6.76E+0
125,6.68E+0
126,6.80E+0
127,6.68E+0
128,6.80E+0
129,8.80E-1
130,1.48E+0
131,7.20E-1
132,1.40E+0
133,6.80E-1
134,7.20E-1
135,1.48E+0
136,1.32E+0
137,6.80E+0
138,6.76E+0
139,6.68E+0
140,6.80E+0
141,6.68E+0
142,6.72E+0
143,6.80E+0
144,6.76E+0
145,6.68E+0
146,6.68E+0
147,6.80E+0
148,6.68E+0
149,6.80E+0
150,6.68E+0
151,6.80E+0
152,6.80E+0
153,6.68E+0
154,6.68E+0
155,6.80E+0
156,6.76E+0
157,6.68E+0
158,6.76E+0
159,6.68E+0
160,6.76E+0
161,6.68E+0
162,6.76E+0
163,6.68E+0
164,6.76E+0
165,6.68E+0
166,6.68E+0
167,6.80E+0
168,6.76E+0
169,6.68E+0
170,6.76E+0
171,6.68E+0
172,6.76E+0
173,6.68E+0
174,6.76E+0
175,6.68E+0
176,6.76E+0
177,6.68E+0
178,6.76E+0
179,6.68E+0
180,6.76E+0
181,6.68E+0
182,6.80E+0
183,6.68E+0
184,6.68E+0
185,6.80E+0
186,6.76E+0
187,6.68E+0
188,6.68E+0
189,6.80E+0
190,6.76E+0
191,6.68E+0
192,6.76E+0
193,6.68E+0
194,6.76E+0
195,6.68E+0
196,6.72E+0
197,6.80E+0
198,6.80E+0
199,6.68E+0
200,6.76E+0
201,6.68E+0
202,6.76E+0
203,6.72E+0
204,6.76E+0
205,8.40E-1
206,1.48E+0
207,6.80E-1
208,1.40E+0
209,6.80E-1
210,7.20E-1
211,1.48E+0
212,1.36E+0
213,6.80E+0
214,6.76E+0
215,6.68E+0
