X,CH1,Start,Increment
Sequence,VOLT,-6.00E+0,1.00E-2
306,6.80E+0
307,6.68E+0
308,6.76E+0
309,6.68E+0
310,6.68E+0
311,6.80E+0
312,6.68E+0
313,6.80E+0
314,6.76E+0
315,6.68E+0
316,6.76E+0
317,6.68E+0
318,6.76E+0
319,6.68E+0
320,6.76E+0
321,6.68E+0
322,6.68E+0
323,6.80E+0
324,6.68E+0
325,6.80E+0
326,6.68E+0
327,6.80E+0
328,6.68E+0
329,6.80E+0
330,6.72E+0
331,6.80E+0
332,6.80E+0
333,6.68E+0
334,6.80E+0
335,6.68E+0
336,6.76E+0
337,6.68E+0
338,6.76E+0
339,6.68E+0
340,6.76E+0
341,6.68E+0
342,6.68E+0
343,6.76E+0
344,6.68E+0
345,6.80E+0
346,6.80E+0
347,6.68E+0
348,6.68E+0
349,6.80E+0
350,6.76E+0
351,6.72E+0
352,6.76E+0
353,6.68E+0
354,6.68E+0
355,6.76E+0
356,6.76E+0
357,6.68E+0
358,6.76E+0
359,8.00E-1
360,1.44E+0
361,6.80E-1
362,1.40E+0
363,6.80E-1
364,7.20E-1
365,2.00E+0
366,2.04E+0
367,6.80E+0
368,6.80E+0
369,6.68E+0
370,6.68E+0
371,6.80E+0
372,6.76E+0
373,6.68E+0
374,6.76E+0
375,6.68E+0
376,6.76E+0
377,6.68E+0
378,6.76E+0
379,6.68E+0
380,6.80E+0
381,6.68E+0
382,6.76E+0
383,6.68E+0
384,6.68E+0
385,6.80E+0
386,6.76E+0
387,6.68E+0
388,6.68E+0
389,6.80E+0
390,6.68E+0
391,6.76E+0
392,6.76E+0
393,6.68E+0
394,6.76E+0
395,6.68E+0
396,6.68E+0
397,6.80E+0
398,6.68E+0
399,6.80E+0
400,6.76E+0
401,6.68E+0
402,6.72E+0
403,6.80E+0
404,6.76E+0
405,6.68E+0
406,6.80E+0
407,6.68E+0
408,6.76E+0
409,6.72E+0
410,6.76E+0
411,6.68E+0
412,6.76E+0
413,6.68E+0
414,6.80E+0
415,6.68E+0
416,6.76E+0
417,6.68E+0
418,6.76E+0
419,6.72E+0
420,6.76E+0
421,6.68E+0
422,6.68E+0
423,6.80E+0
424,6.72E+0
425,6.80E+0
426,6.76E+0
427,6.68E+0
428,6.80E+0
429,6.68E+0
430,6.76E+0
431,6.68E+0
432,6.76E+0
433,6.68E+0
434,6.76E+0
435,6.68E+0
436,6.76E+0
437,7.60E-1
438,1.40E+0
439,6.80E-1
440,1.40E+0
441,6.80E-1
442,7.20E-1
443,2.40E+0
444,2.56E+0
445,6.80E+0
446,6.68E+0
447,6.80E+0
448,6.76E+0
449,6.68E+0
450,6.76E+0
451,6.68E+0
452,6.76E+0
453,6.68E+0
454,6.76E+0
455,6.68E+0
456,6.76E+0
457,6.72E+0
458,6.68E+0
459,6.80E+0
460,6.76E+0
461,6.68E+0
462,6.72E+0
463,6.80E+0
464,6.68E+0
465,6.80E+0
466,6.80E+0
467,6.68E+0
468,6.80E+0
469,6.68E+0
470,6.76E+0
471,6.68E+0
472,6.72E+0
473,6.80E+0
474,6.72E+0
475,6.80E+0
476,6.72E+0
477,6.80E+0
478,6.68E+0
479,6.80E+0
480,6.68E+0
481,6.80E+0
482,6.68E+0
483,6.80E+0
484,6.72E+0
485,6.80E+0
486,6.68E+0
487,6.80E+0
488,6.76E+0
489,6.68E+0
490,6.76E+0
491,6.68E+0
492,6.76E+0
493,6.72E+0
494,6.68E+0
495,6.80E+0
496,6.76E+0
497,6.68E+0
498,6.68E+0
499,6.80E+0
500,6.76E+0
501,6.68E+0
502,6.76E+0
503,6.68E+0
504,6.76E+0
505,6.72E+0
506,6.72E+0
507,6.80E+0
508,6.68E+0
509,6.80E+0
510,6.76E+0
511,6.32E+0
512,6.16E+0
513,7.60E-1
514,1.44E+0
515,6.80E-1
516,1.40E+0
517,6.80E-1
518,7.60E-1
519,2.68E+0
520,2.84E+0
521,6.80E+0
522,6.68E+0
523,6.80E+0
524,6.80E+0
525,6.68E+0
526,6.68E+0
527,6.80E+0
528,6.68E+0
529,6.80E+0
530,6.80E+0
531,6.68E+0
532,6.76E+0
533,6.68E+0
534,6.68E+0
535,6.80E+0
536,6.76E+0
537,6.68E+0
538,6.76E+0
539,6.68E+0
540,6.76E+0
541,6.68E+0
542,6.76E+0
543,6.68E+0
544,6.80E+0
545,6.68E+0
546,6.76E+0
547,6.68E+0
548,6.68E+0
549,6.80E+0
550,6.76E+0
551,6.68E+0
552,6.68E+0
553,6.80E+0
554,6.76E+0
555,6.68E+0
556,6.76E+0
557,6.68E+0
558,6.76E+0
559,6.68E+0
560,6.76E+0
561,6.68E+0
562,6.68E+0
563,6.76E+0
564,6.76E+0
565,6.68E+0
566,6.76E+0
567,6.68E+0
568,6.72E+0
569,6.76E+0
570,6.76E+0
571,6.68E+0
572,6.68E+0
573,6.80E+0
574,6.76E+0
575,6.68E+0
576,6.76E+0
577,6.68E+0
578,6.76E+0
579,6.68E+0
580,6.80E+0
581,6.68E+0
582,6.76E+0
583,6.68E+0
584,6.76E+0
585,6.68E+0
586,6.68E+0
587,6.80E+0
588,6.80E+0
589,4.64E+0
590,4.48E+0
591,7.20E-1
592,1.44E+0
593,6.80E-1
594,1.40E+0
